Datum,long_ct/kWh,short_ct/kWh
14.07.2024 09:45,-659.14,-0.1
14.07.2024 10:00,-82.12,-2.34
14.07.2024 10:15,-215.71,-2.34
14.07.2024 10:30,-322.93,-2.34
14.07.2024 10:45,-784.4,5.17
14.07.2024 11:00,-95.79,-3.83
14.07.2024 11:15,-59.38,-3.83
14.07.2024 11:30,-62.28,-3.83
14.07.2024 11:45,-49.02,-3.83
14.07.2024 12:00,-49.87,3.98
14.07.2024 12:15,-50.3,3.9
14.07.2024 12:30,-59.13,-38.03
14.07.2024 12:45,-98.04,-38.03
14.07.2024 13:00,-56.92,-6.98
14.07.2024 13:15,-91.31,-6.98
14.07.2024 13:30,-144.07,-6.98
14.07.2024 13:45,-98.63,-6.98
14.07.2024 14:00,-79.36,-5.66
14.07.2024 14:15,-36.45,-5.66
14.07.2024 14:30,-45.31,3.95
14.07.2024 14:45,-26.73,5.69
14.07.2024 15:00,-19.9,10.18
14.07.2024 15:15,-26.73,8.86
14.07.2024 15:30,-20.45,71.42
14.07.2024 15:45,-26.67,67.7
14.07.2024 16:00,-12.7,9.39
14.07.2024 16:15,-13.47,105.62
14.07.2024 16:30,-11.07,100.39
14.07.2024 16:45,-24,44.64
14.07.2024 17:00,-15.7,7.79
14.07.2024 17:15,-12.54,76.04
14.07.2024 17:30,-0.55,350.15
14.07.2024 17:45,-6.29,501.2
14.07.2024 18:00,-14.3,8.81
14.07.2024 18:15,-3.73,42.61
14.07.2024 18:30,-4.28,86.47
14.07.2024 18:45,-4.09,53.24
14.07.2024 19:00,-3.12,8.74
14.07.2024 19:15,-5.65,8.74
14.07.2024 19:30,-3.99,13.29
14.07.2024 19:45,4.5,42.69
14.07.2024 20:00,2.35,29.28
14.07.2024 20:15,2.53,30.81
14.07.2024 20:30,5.22,48.31
14.07.2024 20:45,1.96,55.48
14.07.2024 21:00,1.35,30.19
14.07.2024 21:15,0.81,31.57
14.07.2024 21:30,-1.22,7.49
14.07.2024 21:45,-0.83,11.88
14.07.2024 22:00,0.9,12.58
14.07.2024 22:15,-0.32,10.99
14.07.2024 22:30,-1.89,7.97
14.07.2024 22:45,-14.24,7.97
14.07.2024 23:00,-3.71,32.72
14.07.2024 23:15,-1.67,13.8
14.07.2024 23:30,-1.79,7.57
14.07.2024 23:45,-11.07,7.57
15.07.2024 00:00,-15.57,29.05
15.07.2024 00:15,-6.01,41.48
15.07.2024 00:30,-6.56,6.42
15.07.2024 00:45,-26.26,6.42
15.07.2024 01:00,-11.72,6.34
15.07.2024 01:15,-9.7,6.34
15.07.2024 01:30,-17.99,6.34
15.07.2024 01:45,-17.38,6.34
15.07.2024 02:00,-6.05,10.14
15.07.2024 02:15,-9.59,6.34
15.07.2024 02:30,-4.54,9.01
15.07.2024 02:45,-14.75,6.34
15.07.2024 03:00,-17.43,9.91
15.07.2024 03:15,0.83,8.81
15.07.2024 03:30,-4.56,8.72
15.07.2024 03:45,-7.89,6.16
15.07.2024 04:00,-12.39,8.8
15.07.2024 04:15,-10.65,8.58
15.07.2024 04:30,-7.82,8.67
15.07.2024 04:45,-1.72,8.65
15.07.2024 05:00,-12.26,6.05
15.07.2024 05:15,-4.6,6.05
15.07.2024 05:30,-0.04,9.24
15.07.2024 05:45,0.1,8.93
15.07.2024 06:00,-25.21,6.47
15.07.2024 06:15,-19.67,6.47
15.07.2024 06:30,0.59,9.35
15.07.2024 06:45,1.04,9.62
15.07.2024 07:00,0.15,9.62
15.07.2024 07:15,-0.29,9.49
15.07.2024 07:30,0.14,10.02
15.07.2024 07:45,0.61,21.95
15.07.2024 08:00,-2.94,17.59
15.07.2024 08:15,-4.22,17.8
15.07.2024 08:30,-11.21,9.39
15.07.2024 08:45,-10.78,8.78
15.07.2024 09:00,-7.12,53.95
15.07.2024 09:15,-4.09,11.77
15.07.2024 09:30,-4.05,11.72
15.07.2024 09:45,-6.12,9.63
15.07.2024 10:00,-3.3,12.14
15.07.2024 10:15,-11.29,10.39
15.07.2024 10:30,-14.04,7.7
15.07.2024 10:45,-17.52,7.33
15.07.2024 11:00,-13.29,7.75
15.07.2024 11:15,-9.56,7.43
15.07.2024 11:30,-7.52,7.17
15.07.2024 11:45,-6.46,7.39
15.07.2024 12:00,-4.05,9.93
15.07.2024 12:15,-4.42,4.73
15.07.2024 12:30,-4.21,4.74
15.07.2024 12:45,-17.22,4.73
15.07.2024 13:00,-19.18,4.9
15.07.2024 13:15,-4.07,4.79
15.07.2024 13:30,-4.58,4.51
15.07.2024 13:45,-9.35,3.85
15.07.2024 14:00,-5.6,4.2
15.07.2024 14:15,-4.22,4.21
15.07.2024 14:30,-3.85,14.38
15.07.2024 14:45,-3.97,7.58
15.07.2024 15:00,-3.85,6.38
15.07.2024 15:15,-3.86,6.41
15.07.2024 15:30,-3.85,12.51
15.07.2024 15:45,-4.35,18.24
15.07.2024 16:00,-7.63,9.29
15.07.2024 16:15,-3.9,11.43
15.07.2024 16:30,-3.85,12.52
15.07.2024 16:45,-4.28,22.9
15.07.2024 17:00,-11.41,9.18
15.07.2024 17:15,0.34,10.48
15.07.2024 17:30,0.99,47.08
15.07.2024 17:45,2.95,245.66
15.07.2024 18:00,0.08,15.15
15.07.2024 18:15,-0.05,21
15.07.2024 18:30,4.28,58.06
15.07.2024 18:45,4.28,185.28
15.07.2024 19:00,4.35,26.38
15.07.2024 19:15,4.35,39.78
15.07.2024 19:30,-6.37,13.74
15.07.2024 19:45,0.53,63.05
15.07.2024 20:00,-4.76,10.18
15.07.2024 20:15,-13.32,8.76
15.07.2024 20:30,-30.43,8.78
15.07.2024 20:45,-30.19,8.77
15.07.2024 21:00,-9.74,10.06
15.07.2024 21:15,-12.03,9.49
15.07.2024 21:30,-16.87,9.13
15.07.2024 21:45,-40.7,9.13
15.07.2024 22:00,-22.1,8.6
15.07.2024 22:15,-11.12,10.83
15.07.2024 22:30,-4.23,9.06
15.07.2024 22:45,-8.89,8.58
15.07.2024 23:00,-1.68,9.28
15.07.2024 23:15,-6.54,9.04
15.07.2024 23:30,-4.12,8.58
15.07.2024 23:45,-13.48,8.92
16.07.2024 00:00,-4.88,10.37
16.07.2024 00:15,0.54,10.37
16.07.2024 00:30,0.62,10.19
16.07.2024 00:45,-11.54,10.15
16.07.2024 01:00,-4.56,8.85
16.07.2024 01:15,-0.35,8.97
16.07.2024 01:30,-0.32,12.54
16.07.2024 01:45,-0.28,8.62
16.07.2024 02:00,-0.69,32.38
16.07.2024 02:15,-0.56,8.88
16.07.2024 02:30,-0.5,12.26
16.07.2024 02:45,-0.51,8.28
16.07.2024 03:00,-1.02,12.58
16.07.2024 03:15,-2.22,8.08
16.07.2024 03:30,-1.69,7.37
16.07.2024 03:45,-4.05,7.37
16.07.2024 04:00,-4.76,6.93
16.07.2024 04:15,-1.82,6.93
16.07.2024 04:30,-2.68,7.06
16.07.2024 04:45,-1.68,7.06
16.07.2024 05:00,-3.14,8.05
16.07.2024 05:15,-1.13,8.41
16.07.2024 05:30,-0.98,10.51
16.07.2024 05:45,-1.46,9.49
16.07.2024 06:00,-17.96,8.14
16.07.2024 06:15,-7.21,5.17
16.07.2024 06:30,-1.97,9.09
16.07.2024 06:45,-1.57,17.39
16.07.2024 07:00,-2.17,10.37
16.07.2024 07:15,-1.61,10.66
16.07.2024 07:30,-0.79,12.41
16.07.2024 07:45,-0.5,16.47
16.07.2024 08:00,0.71,70.38
16.07.2024 08:15,-0.98,25.18
16.07.2024 08:30,-2.85,10.35
16.07.2024 08:45,-7.69,11.66
16.07.2024 09:00,-6.32,13.3
16.07.2024 09:15,-5.98,13.8
16.07.2024 09:30,-5.84,11.3
16.07.2024 09:45,-1.32,11.66
16.07.2024 10:00,1.79,60.19
16.07.2024 10:15,-3.75,12.27
16.07.2024 10:30,-14.48,7.83
16.07.2024 10:45,-26.47,7.84
16.07.2024 11:00,-20.66,7.11
16.07.2024 11:15,-11.28,7.02
16.07.2024 11:30,-18.64,7.59
16.07.2024 11:45,-34.02,7.59
16.07.2024 12:00,-11.32,4.54
16.07.2024 12:15,-13.92,4.67
16.07.2024 12:30,-13.18,4.09
16.07.2024 12:45,-20.35,0.79
16.07.2024 13:00,-14.59,4.19
16.07.2024 13:15,-6.7,3.89
16.07.2024 13:30,-6.44,3.98
16.07.2024 13:45,-8.95,3.95
16.07.2024 14:00,-11.14,4.14
16.07.2024 14:15,-0.74,4.3
16.07.2024 14:30,-6.37,4.59
16.07.2024 14:45,-5.26,4.63
16.07.2024 15:00,-7.67,11.05
16.07.2024 15:15,-7.2,4.59
16.07.2024 15:30,-7.7,4.28
16.07.2024 15:45,-6.68,4.19
16.07.2024 16:00,-3.69,4.03
16.07.2024 16:15,-3.23,3.97
16.07.2024 16:30,-3.32,6.9
16.07.2024 16:45,-3.44,7.46
16.07.2024 17:00,-6.55,6.71
16.07.2024 17:15,-6.33,6.88
16.07.2024 17:30,-3.28,6.96
16.07.2024 17:45,-3.61,11.08
16.07.2024 18:00,-12.16,6.03
16.07.2024 18:15,-3.91,6.03
16.07.2024 18:30,-2.71,12.51
16.07.2024 18:45,4.03,25.89
16.07.2024 19:00,-5.71,10.69
16.07.2024 19:15,-2.54,11.23
16.07.2024 19:30,0.06,12.08
16.07.2024 19:45,4.4,13.39
16.07.2024 20:00,0.51,12.19
16.07.2024 20:15,0.07,12.53
16.07.2024 20:30,4.37,13.22
16.07.2024 20:45,-3.33,13.18
16.07.2024 21:00,-4.73,15.49
16.07.2024 21:15,-1.7,15.89
16.07.2024 21:30,-3.86,12.47
16.07.2024 21:45,-10.13,6.42
16.07.2024 22:00,-8.73,12.12
16.07.2024 22:15,-8.24,11.64
16.07.2024 22:30,-7.17,6.35
16.07.2024 22:45,-18.48,6.35
16.07.2024 23:00,-9.91,12.62
16.07.2024 23:15,-7.68,11.34
16.07.2024 23:30,-10.01,6.11
16.07.2024 23:45,-6.48,10.89
17.07.2024 00:00,-5.07,12.7
17.07.2024 00:15,-1.27,12.85
17.07.2024 00:30,0.28,11.54
17.07.2024 00:45,-7.17,11.41
17.07.2024 01:00,-6.31,11.65
17.07.2024 01:15,-1.18,11.74
17.07.2024 01:30,0.53,11.42
17.07.2024 01:45,-12.05,11.37
17.07.2024 02:00,-4.11,11.71
17.07.2024 02:15,-2.62,11.44
17.07.2024 02:30,-2.29,11.46
17.07.2024 02:45,-7.56,11.37
17.07.2024 03:00,-6.26,11.34
17.07.2024 03:15,-0.61,11.15
17.07.2024 03:30,-6.9,11.12
17.07.2024 03:45,-0.22,11.16
17.07.2024 04:00,-4.8,11.12
17.07.2024 04:15,-6.2,11.17
17.07.2024 04:30,-4.29,11.22
17.07.2024 04:45,-13.07,11.12
17.07.2024 05:00,-11.78,7.63
17.07.2024 05:15,-10.33,7.63
17.07.2024 05:30,-4.35,11.32
17.07.2024 05:45,-3.71,11.41
17.07.2024 06:00,-16.64,7.77
17.07.2024 06:15,-11.65,7.77
17.07.2024 06:30,-4.4,11.76
17.07.2024 06:45,-0.68,12.21
17.07.2024 07:00,-6.3,13.06
17.07.2024 07:15,-0.6,13.61
17.07.2024 07:30,-1.91,14.18
17.07.2024 07:45,0.88,13.93
17.07.2024 08:00,1.5,19.74
17.07.2024 08:15,0.65,16.62
17.07.2024 08:30,-0.13,14.84
17.07.2024 08:45,0.75,14.49
17.07.2024 09:00,-0.28,24.03
17.07.2024 09:15,0.5,11.47
17.07.2024 09:30,0.28,13.25
17.07.2024 09:45,-3.55,14.1
17.07.2024 10:00,-1.33,23.46
17.07.2024 10:15,-7.02,10.72
17.07.2024 10:30,-5.72,10.13
17.07.2024 10:45,-0.91,10.14
17.07.2024 11:00,-0.55,9.22
17.07.2024 11:15,-4.63,10.64
17.07.2024 11:30,-2.48,10.07
17.07.2024 11:45,-1.01,9.92
17.07.2024 12:00,1.58,18.53
17.07.2024 12:15,-3.4,20.7
17.07.2024 12:30,-2.82,10.99
17.07.2024 12:45,-1.46,16.86
17.07.2024 13:00,-2.2,16.45
17.07.2024 13:15,-2.22,6.86
17.07.2024 13:30,-2.39,6.75
17.07.2024 13:45,-7.18,6.54
17.07.2024 14:00,-8.27,7.03
17.07.2024 14:15,-0.69,8.45
17.07.2024 14:30,-2.96,14.04
17.07.2024 14:45,-2.96,12.39
17.07.2024 15:00,-2.48,7.24
17.07.2024 15:15,-0.86,6.85
17.07.2024 15:30,-0.61,6.23
17.07.2024 15:45,-1.36,7.21
17.07.2024 16:00,-39.14,8.47
17.07.2024 16:15,-33.34,7.04
17.07.2024 16:30,-9.32,10.6
17.07.2024 16:45,-0.66,11.16
17.07.2024 17:00,-49.5,11
17.07.2024 17:15,-22.47,6.26
17.07.2024 17:30,-6.67,11.42
17.07.2024 17:45,-0.16,11.7
17.07.2024 18:00,-26.92,11.9
17.07.2024 18:15,-10.82,11.22
17.07.2024 18:30,-0.62,12.08
17.07.2024 18:45,-1.34,12.78
17.07.2024 19:00,-6.91,10.89
17.07.2024 19:15,-6.99,10.67
17.07.2024 19:30,-6.29,6.15
17.07.2024 19:45,-2.09,10.95
17.07.2024 20:00,-0.1,11.74
17.07.2024 20:15,-3.43,11.7
17.07.2024 20:30,-2.64,11.75
17.07.2024 20:45,-5.34,11.77
17.07.2024 21:00,-11.02,13.47
17.07.2024 21:15,-1.34,16.75
17.07.2024 21:30,-4.94,11.41
17.07.2024 21:45,-18.3,6.52
17.07.2024 22:00,-12.68,12.89
17.07.2024 22:15,-3.73,12.65
17.07.2024 22:30,-8.28,8.01
17.07.2024 22:45,-20.79,8.01
17.07.2024 23:00,-12.35,13.85
17.07.2024 23:15,-13.45,11.37
17.07.2024 23:30,-5.73,11.37
17.07.2024 23:45,-11.52,11.37
18.07.2024 00:00,-9.06,13.81
18.07.2024 00:15,-2.53,13.11
18.07.2024 00:30,-1.1,12.83
18.07.2024 00:45,-6.97,12.93
18.07.2024 01:00,-5.39,13.04
18.07.2024 01:15,-4.28,12.81
18.07.2024 01:30,-2.22,13.34
18.07.2024 01:45,-6.05,9.21
18.07.2024 02:00,-2.38,12.15
18.07.2024 02:15,-1.02,10.77
18.07.2024 02:30,-0.63,11.05
18.07.2024 02:45,-3.58,10.89
18.07.2024 03:00,-1.9,10.65
18.07.2024 03:15,-0.81,10.33
18.07.2024 03:30,0.38,10.53
18.07.2024 03:45,0.12,10.67
18.07.2024 04:00,-4.12,11.02
18.07.2024 04:15,-1.95,10.87
18.07.2024 04:30,-3.33,10.62
18.07.2024 04:45,-0.75,11.15
18.07.2024 05:00,-3.33,11.95
18.07.2024 05:15,-6.92,11.48
18.07.2024 05:30,-2.86,11.58
18.07.2024 05:45,-7.73,11.66
18.07.2024 06:00,-28.07,13.02
18.07.2024 06:15,-19.29,13.02
18.07.2024 06:30,-11.55,13.02
18.07.2024 06:45,-4.24,13.49
18.07.2024 07:00,-11.13,11.11
18.07.2024 07:15,-11.68,11.11
18.07.2024 07:30,-7.3,13.32
18.07.2024 07:45,-16.4,11.11
18.07.2024 08:00,-5.26,13
18.07.2024 08:15,-15.91,9.35
18.07.2024 08:30,-25.34,7.72
18.07.2024 08:45,-52.69,7.72
18.07.2024 09:00,-31.31,9.12
18.07.2024 09:15,-26.9,9.12
18.07.2024 09:30,-37.54,9.12
18.07.2024 09:45,-89.43,9.12
18.07.2024 10:00,-113.3,11.06
18.07.2024 10:15,-3.75,12.35
18.07.2024 10:30,-2.21,9.65
18.07.2024 10:45,-27.02,9.35
18.07.2024 11:00,-13.87,9.35
18.07.2024 11:15,-8.29,6.33
18.07.2024 11:30,-34.27,6.33
18.07.2024 11:45,-38.73,6.33
18.07.2024 12:00,-13.58,9.81
18.07.2024 12:15,-21.98,5.95
18.07.2024 12:30,-29.78,5.95
18.07.2024 12:45,-27.65,5.95
18.07.2024 13:00,-21.13,9.35
18.07.2024 13:15,-5,9.46
18.07.2024 13:30,-4.35,12.32
18.07.2024 13:45,-10.8,9.36
18.07.2024 14:00,-14.55,10.33
18.07.2024 14:15,-15.96,10.3
18.07.2024 14:30,-23.92,5.34
18.07.2024 14:45,-47.03,5.34
18.07.2024 15:00,-60.99,6.15
18.07.2024 15:15,-27.35,9.57
18.07.2024 15:30,-16.96,15.89
18.07.2024 15:45,-12.8,16.8
18.07.2024 16:00,-8.05,9.35
18.07.2024 16:15,-5.1,7.72
18.07.2024 16:30,-5.67,9.35
18.07.2024 16:45,-2.07,9.35
18.07.2024 17:00,-28.04,9.21
18.07.2024 17:15,-11.55,9.21
18.07.2024 17:30,-6.62,17.1
18.07.2024 17:45,-4.06,24.23
18.07.2024 18:00,-14.53,10.6
18.07.2024 18:15,-11.83,10.6
18.07.2024 18:30,-8.17,10.6
18.07.2024 18:45,-3.12,11.03
18.07.2024 19:00,-4.42,10.12
18.07.2024 19:15,0.32,11.11
18.07.2024 19:30,0.59,11.5
18.07.2024 19:45,0.31,12.73
18.07.2024 20:00,0.44,12.04
18.07.2024 20:15,-6.83,11.62
18.07.2024 20:30,-8.45,7.14
18.07.2024 20:45,-2.5,11.56
18.07.2024 21:00,-3.51,14.24
18.07.2024 21:15,-1.25,16.65
18.07.2024 21:30,-1.4,11.01
18.07.2024 21:45,-7.23,10.97
18.07.2024 22:00,-9.82,24.8
18.07.2024 22:15,-3.66,16.67
18.07.2024 22:30,-2.47,10.01
18.07.2024 22:45,-3.1,10.56
18.07.2024 23:00,-3.84,22.39
18.07.2024 23:15,-3.05,14.69
18.07.2024 23:30,-4.47,10.87
18.07.2024 23:45,-21.15,6.92
19.07.2024 00:00,-16.22,14.64
19.07.2024 00:15,-2.41,15.12
19.07.2024 00:30,-0.64,14.42
19.07.2024 00:45,-9.67,11.77
19.07.2024 01:00,-5.58,14.12
19.07.2024 01:15,-6.28,11.38
19.07.2024 01:30,-7.09,11.5
19.07.2024 01:45,-8.28,12.14
19.07.2024 02:00,-9.17,14.55
19.07.2024 02:15,-3.01,14.94
19.07.2024 02:30,-2.67,11.72
19.07.2024 02:45,-2.61,11.53
19.07.2024 03:00,-2.58,11.66
19.07.2024 03:15,-3.13,11.25
19.07.2024 03:30,-2.71,11.33
19.07.2024 03:45,-3.96,6.16
19.07.2024 04:00,-6.74,6.71
19.07.2024 04:15,-13.92,6.71
19.07.2024 04:30,-8.43,6.71
19.07.2024 04:45,-4.73,12.01
19.07.2024 05:00,-17.14,6.17
19.07.2024 05:15,-4.1,11.29
19.07.2024 05:30,-1.44,15.23
19.07.2024 05:45,-1.6,11.96
19.07.2024 06:00,-31.66,6.42
19.07.2024 06:15,-20.81,6.42
19.07.2024 06:30,-5.02,13.67
19.07.2024 06:45,-0.06,12.88
19.07.2024 07:00,-13.25,6.67
19.07.2024 07:15,-11.23,6.67
19.07.2024 07:30,-15.49,6.67
19.07.2024 07:45,-36.27,6.67
19.07.2024 08:00,-351.34,8.8
19.07.2024 08:15,-23.03,9.27
19.07.2024 08:30,-24.74,6.62
19.07.2024 08:45,-40.62,6.62
19.07.2024 09:00,-25.35,17.53
19.07.2024 09:15,-17.88,9.53
19.07.2024 09:30,-153.86,6.39
19.07.2024 09:45,-676.34,6.39
19.07.2024 10:00,-18.78,20.87
19.07.2024 10:15,-15.94,9.28
19.07.2024 10:30,-21.25,6.16
19.07.2024 10:45,-552.02,6.16
19.07.2024 11:00,-345.01,14.36
19.07.2024 11:15,-46.34,8.97
19.07.2024 11:30,-26.57,6.11
19.07.2024 11:45,-86.88,6.11
19.07.2024 12:00,-72.3,4.83
19.07.2024 12:15,-49.41,9.43
19.07.2024 12:30,-74.72,9.07
19.07.2024 12:45,-71.21,4.83
19.07.2024 13:00,-81.22,12.69
19.07.2024 13:15,-81.27,8.96
19.07.2024 13:30,-36.17,9.05
19.07.2024 13:45,-29.28,9.19
19.07.2024 14:00,-29.13,9.18
19.07.2024 14:15,-35.97,9.1
19.07.2024 14:30,-28.51,9.11
19.07.2024 14:45,-28.69,9
19.07.2024 15:00,-33.53,8.93
19.07.2024 15:15,-27.82,9.01
19.07.2024 15:30,-26.31,9.29
19.07.2024 15:45,-32.02,9.3
19.07.2024 16:00,-0.91,9.88
19.07.2024 16:15,-2.99,9.25
19.07.2024 16:30,-2.04,20.68
19.07.2024 16:45,-1.38,21.18
19.07.2024 17:00,-40.52,8.8
19.07.2024 17:15,-16.01,7.78
19.07.2024 17:30,-30.92,8
19.07.2024 17:45,-26.21,8.82
19.07.2024 18:00,-106.4,7.1
19.07.2024 18:15,-66.67,6.89
19.07.2024 18:30,-34.99,6.72
19.07.2024 18:45,-18.84,6.72
19.07.2024 19:00,-35.88,7.83
19.07.2024 19:15,-20.93,6.82
19.07.2024 19:30,-10.75,9.41
19.07.2024 19:45,-0.88,16.22
19.07.2024 20:00,-4.2,13.15
19.07.2024 20:15,-13.39,13.09
19.07.2024 20:30,-5.75,13.14
19.07.2024 20:45,-14.85,13.38
19.07.2024 21:00,-6.57,13.54
19.07.2024 21:15,-0.58,13.28
19.07.2024 21:30,-0.49,13.11
19.07.2024 21:45,-9.11,13.55
19.07.2024 22:00,-4.69,14.17
19.07.2024 22:15,-0.29,13.38
19.07.2024 22:30,-0.09,13.38
19.07.2024 22:45,-1.53,13.51
19.07.2024 23:00,-1.7,13.47
19.07.2024 23:15,-3.22,13.58
19.07.2024 23:30,-1.26,13.41
19.07.2024 23:45,-9.31,13.24
20.07.2024 00:00,-4.22,11.29
20.07.2024 00:15,-2.02,11.12
20.07.2024 00:30,-1.29,10.57
20.07.2024 00:45,-5.8,10.35
20.07.2024 01:00,-4.3,11.22
20.07.2024 01:15,-1.06,10.89
20.07.2024 01:30,-0.73,10.78
20.07.2024 01:45,-3.99,10.56
20.07.2024 02:00,-3.9,14.06
20.07.2024 02:15,-1.63,11.1
20.07.2024 02:30,-2.65,12.88
20.07.2024 02:45,-3.2,10.78
20.07.2024 03:00,-3.63,12.38
20.07.2024 03:15,-1.28,13.2
20.07.2024 03:30,-2.62,9.69
20.07.2024 03:45,-2.57,9.19
20.07.2024 04:00,-2.11,9.15
20.07.2024 04:15,-0.63,9.15
20.07.2024 04:30,-0.95,9.17
20.07.2024 04:45,-1.13,9.15
20.07.2024 05:00,-1.63,9.49
20.07.2024 05:15,-0.71,9.23
20.07.2024 05:30,-0.63,9.26
20.07.2024 05:45,-0.65,9.3
20.07.2024 06:00,-0.38,9.29
20.07.2024 06:15,-0.28,9.82
20.07.2024 06:30,-0.48,9.45
20.07.2024 06:45,-0.4,9.62
20.07.2024 07:00,-0.58,9.45
20.07.2024 07:15,-0.51,9.31
20.07.2024 07:30,-0.57,9.52
20.07.2024 07:45,-1.21,9.37
20.07.2024 08:00,0,30.72
20.07.2024 08:15,-0.04,22.11
20.07.2024 08:30,-1.33,10.51
20.07.2024 08:45,-2.55,10
20.07.2024 09:00,-1.5,12.83
20.07.2024 09:15,-3.48,10.79
20.07.2024 09:30,-4.2,9.57
20.07.2024 09:45,-9.21,9.58
20.07.2024 10:00,-2.47,13.7
20.07.2024 10:15,-2.82,8.09
20.07.2024 10:30,-5.44,7.59
20.07.2024 10:45,-14.86,5.19
20.07.2024 11:00,-8.71,6.73
20.07.2024 11:15,-6.24,6.8
20.07.2024 11:30,-5.33,6.71
20.07.2024 11:45,-10.77,6.93
20.07.2024 12:00,-4.6,6.07
20.07.2024 12:15,-4.72,5.98
20.07.2024 12:30,-7.22,5.72
20.07.2024 12:45,-8.64,5.9
20.07.2024 13:00,-6.83,5.84
20.07.2024 13:15,-4.9,5.85
20.07.2024 13:30,-7.16,5.9
20.07.2024 13:45,-8.22,5.72
20.07.2024 14:00,-9.61,5.92
20.07.2024 14:15,-5.98,5.83
20.07.2024 14:30,-5.25,5.93
20.07.2024 14:45,-15.88,5.9
20.07.2024 15:00,-24.62,2.28
20.07.2024 15:15,-19.2,2.28
20.07.2024 15:30,-14.12,5.94
20.07.2024 15:45,-4.75,6.06
20.07.2024 16:00,-5.5,7.72
20.07.2024 16:15,-5.65,7.49
20.07.2024 16:30,-3.09,8.61
20.07.2024 16:45,-12.41,8.7
20.07.2024 17:00,-24.97,5.2
20.07.2024 17:15,-7.1,9.5
20.07.2024 17:30,-2.4,12.87
20.07.2024 17:45,3.36,19.06
20.07.2024 18:00,-14.86,12.7
20.07.2024 18:15,-4.95,9.9
20.07.2024 18:30,-1.03,15.12
20.07.2024 18:45,3.79,26.9
20.07.2024 19:00,-3.22,11.15
20.07.2024 19:15,0.26,18.4
20.07.2024 19:30,-0.81,20.48
20.07.2024 19:45,4.28,25.76
20.07.2024 20:00,-1.44,10.54
20.07.2024 20:15,-0.45,10.42
20.07.2024 20:30,-0.96,10.07
20.07.2024 20:45,-1.84,10.39
20.07.2024 21:00,-0.54,10.85
20.07.2024 21:15,-2.72,10.86
20.07.2024 21:30,-5.18,7.56
20.07.2024 21:45,-18.7,7.56
20.07.2024 22:00,-10.05,10.98
20.07.2024 22:15,-3.39,10.88
20.07.2024 22:30,-4.86,7.4
20.07.2024 22:45,-16.4,7.09
20.07.2024 23:00,-12.68,14.67
20.07.2024 23:15,-1.39,10.93
20.07.2024 23:30,-0.93,10.78
20.07.2024 23:45,-0.06,10.67
21.07.2024 00:00,-0.58,21.82
21.07.2024 00:15,-0.75,25.18
21.07.2024 00:30,-0.58,11.41
21.07.2024 00:45,-2.64,10.79
21.07.2024 01:00,-1.23,12.47
21.07.2024 01:15,-0.55,11.57
21.07.2024 01:30,-0.55,11.26
21.07.2024 01:45,-0.61,10.81
21.07.2024 02:00,-0.33,19.18
21.07.2024 02:15,-0.41,22.82
21.07.2024 02:30,-0.34,17.54
21.07.2024 02:45,-0.28,11.26
21.07.2024 03:00,-0.16,20.91
21.07.2024 03:15,3.59,13.13
21.07.2024 03:30,-0.13,10.75
21.07.2024 03:45,-0.18,10.94
21.07.2024 04:00,-0.28,12.14
21.07.2024 04:15,3.44,14.7
21.07.2024 04:30,-0.25,11.9
21.07.2024 04:45,-0.18,9.21
21.07.2024 05:00,-0.32,9.27
21.07.2024 05:15,-0.32,9.24
21.07.2024 05:30,-0.66,9.28
21.07.2024 05:45,-0.35,9.4
21.07.2024 06:00,-0.21,9.14
21.07.2024 06:15,0.23,9.15
21.07.2024 06:30,0.16,8.4
21.07.2024 06:45,0.2,8.28
21.07.2024 07:00,-0.47,16.39
21.07.2024 07:15,-0.03,11.05
21.07.2024 07:30,0.25,13.37
21.07.2024 07:45,-0.15,12.6
21.07.2024 08:00,-0.2,28.38
21.07.2024 08:15,-0.59,12.45
21.07.2024 08:30,-0.36,7.93
21.07.2024 08:45,-9.46,8.14
21.07.2024 09:00,-5.39,6.96
21.07.2024 09:15,-10.17,6.72
21.07.2024 09:30,-27.2,6.96
21.07.2024 09:45,-27.24,6.94
21.07.2024 10:00,-8.5,6.57
21.07.2024 10:15,-6.1,6.56
21.07.2024 10:30,-20.73,5.66
21.07.2024 10:45,-23.26,5.5
21.07.2024 11:00,-28.52,5.39
21.07.2024 11:15,-9.77,5.39
21.07.2024 11:30,-40.63,5.18
21.07.2024 11:45,-40.68,5.42
21.07.2024 12:00,-25.15,5.36
21.07.2024 12:15,-26.36,5.4
21.07.2024 12:30,-42.51,4.95
21.07.2024 12:45,-44.18,0.66
21.07.2024 13:00,-55.13,0.55
21.07.2024 13:15,-157.63,0.55
21.07.2024 13:30,-93.38,0.55
21.07.2024 13:45,-116.31,0.55
21.07.2024 14:00,-69.44,0.46
21.07.2024 14:15,-56.67,0.46
21.07.2024 14:30,-38.68,5.06
21.07.2024 14:45,-27.95,5.21
21.07.2024 15:00,-27.65,5.22
21.07.2024 15:15,-19.68,5.25
21.07.2024 15:30,-17.19,5.6
21.07.2024 15:45,-17.05,5.73
21.07.2024 16:00,-17.85,5.22
21.07.2024 16:15,-11.49,5.19
21.07.2024 16:30,-9.95,31.03
21.07.2024 16:45,-9.95,119.98
21.07.2024 17:00,-6.79,10.18
