,datetime,Hydro_Pumped_Storage,Hydro_Run_of_river_and_poundage,Hydro_Water_Reservoir,Nuclear,Solar,Wind_Onshore
67934,2024-08-22 10:00:00+02:00,295,228.0,795,2876,2254.0,
67935,2024-08-22 11:00:00+02:00,291,213.0,813,2866,2935.0,
67936,2024-08-22 12:00:00+02:00,276,215.0,759,2854,3176.0,
67937,2024-08-22 13:00:00+02:00,212,204.0,694,2859,3227.0,
67938,2024-08-22 14:00:00+02:00,217,217.0,720,2873,3118.0,
67939,2024-08-22 15:00:00+02:00,328,230.0,815,2875,2828.0,
67940,2024-08-22 16:00:00+02:00,284,243.0,820,2872,2334.0,
67941,2024-08-22 17:00:00+02:00,350,237.0,1167,2868,1660.0,
67942,2024-08-22 18:00:00+02:00,1136,251.0,2001,2865,859.0,
67943,2024-08-22 19:00:00+02:00,2087,264.0,2781,2865,250.0,
67944,2024-08-22 20:00:00+02:00,2150,254.0,2776,2870,29.0,
67945,2024-08-22 21:00:00+02:00,2189,270.0,2635,2877,0.0,
67946,2024-08-22 22:00:00+02:00,1460,265.0,2057,2884,0.0,
67947,2024-08-22 23:00:00+02:00,1026,221.0,1529,2888,0.0,
67948,2024-08-23 00:00:00+02:00,231,229.0,1080,2893,0.0,
67949,2024-08-23 01:00:00+02:00,200,207.0,1000,2897,0.0,
67950,2024-08-23 02:00:00+02:00,610,211.0,1169,2900,0.0,
67951,2024-08-23 03:00:00+02:00,517,218.0,1089,2903,0.0,
67952,2024-08-23 04:00:00+02:00,521,203.0,1087,2906,0.0,
67953,2024-08-23 05:00:00+02:00,615,213.0,1222,2907,0.0,
67954,2024-08-23 06:00:00+02:00,948,246.0,1792,2907,0.0,
67955,2024-08-23 07:00:00+02:00,1026,244.0,1597,2907,161.0,
67956,2024-08-23 08:00:00+02:00,416,222.0,1193,2905,767.0,
67957,2024-08-23 09:00:00+02:00,293,178.0,991,2900,1674.0,
67958,2024-08-23 10:00:00+02:00,189,197.0,823,2890,2369.0,
67959,2024-08-23 11:00:00+02:00,269,196.0,902,2878,2866.0,
67960,2024-08-23 12:00:00+02:00,304,202.0,1033,2873,3136.0,
67961,2024-08-23 13:00:00+02:00,251,219.0,789,2867,3250.0,
67962,2024-08-23 14:00:00+02:00,209,220.0,914,2864,3136.0,
67963,2024-08-23 15:00:00+02:00,243,230.0,960,2861,2897.0,
67964,2024-08-23 16:00:00+02:00,234,247.0,968,2858,2199.0,
67965,2024-08-23 17:00:00+02:00,273,260.0,1073,2853,1671.0,
67966,2024-08-23 18:00:00+02:00,742,259.0,1275,2850,870.0,
67967,2024-08-23 19:00:00+02:00,2063,263.0,2820,2851,227.0,
67968,2024-08-23 20:00:00+02:00,2343,260.0,3106,2857,26.0,
67969,2024-08-23 21:00:00+02:00,1936,276.0,2753,2865,0.0,
67970,2024-08-23 22:00:00+02:00,1821,257.0,2784,2873,0.0,
67971,2024-08-23 23:00:00+02:00,2501,242.0,2289,2877,0.0,
67972,2024-08-24 00:00:00+02:00,1435,250.0,2057,2882,0.0,
67973,2024-08-24 01:00:00+02:00,1270,242.0,1813,2888,0.0,
67974,2024-08-24 02:00:00+02:00,1333,235.0,1865,2890,0.0,
67975,2024-08-24 03:00:00+02:00,1239,227.0,1824,2895,0.0,
67976,2024-08-24 04:00:00+02:00,1220,210.0,1849,2897,0.0,
67977,2024-08-24 05:00:00+02:00,1223,237.0,1826,2901,0.0,
67978,2024-08-24 06:00:00+02:00,1061,223.0,2034,2903,0.0,
67979,2024-08-24 07:00:00+02:00,1023,214.0,1836,2903,155.0,
67980,2024-08-24 08:00:00+02:00,409,240.0,994,2900,810.0,
67981,2024-08-24 09:00:00+02:00,234,217.0,845,2894,1660.0,
67982,2024-08-24 10:00:00+02:00,187,201.0,1031,2884,2357.0,
67983,2024-08-24 11:00:00+02:00,138,202.0,649,2873,2808.0,
67984,2024-08-24 12:00:00+02:00,216,210.0,502,2864,3064.0,
67985,2024-08-24 13:00:00+02:00,191,206.0,563,2854,3098.0,
67986,2024-08-24 14:00:00+02:00,183,224.0,494,1880,2995.0,
67987,2024-08-24 15:00:00+02:00,229,221.0,537,1875,2705.0,
67988,2024-08-24 16:00:00+02:00,293,227.0,652,1873,2257.0,
67989,2024-08-24 17:00:00+02:00,244,222.0,814,1871,1602.0,
67990,2024-08-24 18:00:00+02:00,399,238.0,879,1872,554.0,
67991,2024-08-24 19:00:00+02:00,975,255.0,1118,1872,215.0,
67992,2024-08-24 20:00:00+02:00,1035,260.0,1058,1877,9.0,
67993,2024-08-24 21:00:00+02:00,472,217.0,838,1883,0.0,
67994,2024-08-24 22:00:00+02:00,361,214.0,856,1883,0.0,
67995,2024-08-24 23:00:00+02:00,263,198.0,800,1884,0.0,
67996,2024-08-25 00:00:00+02:00,267,248.0,923,2857,0.0,
67997,2024-08-25 01:00:00+02:00,233,225.0,804,2865,0.0,
67998,2024-08-25 02:00:00+02:00,245,232.0,852,2867,0.0,
67999,2024-08-25 03:00:00+02:00,241,223.0,868,2876,0.0,
68000,2024-08-25 04:00:00+02:00,226,219.0,855,2893,0.0,
68001,2024-08-25 05:00:00+02:00,201,230.0,803,2900,0.0,
68002,2024-08-25 06:00:00+02:00,198,309.0,808,2902,0.0,
68003,2024-08-25 07:00:00+02:00,181,306.0,826,2906,26.0,
68004,2024-08-25 08:00:00+02:00,115,312.0,838,2905,101.0,
68005,2024-08-25 09:00:00+02:00,156,306.0,622,2905,261.0,
68006,2024-08-25 10:00:00+02:00,168,262.0,589,2904,445.0,
68007,2024-08-25 11:00:00+02:00,119,243.0,596,2903,626.0,
68008,2024-08-25 12:00:00+02:00,137,245.0,565,2902,833.0,
68009,2024-08-25 13:00:00+02:00,106,241.0,613,2893,1054.0,
68010,2024-08-25 14:00:00+02:00,143,297.0,615,2824,1298.0,
68011,2024-08-25 15:00:00+02:00,168,291.0,587,2823,1421.0,
68012,2024-08-25 16:00:00+02:00,249,317.0,797,2820,1062.0,
68013,2024-08-25 17:00:00+02:00,269,324.0,938,2819,683.0,
68014,2024-08-25 18:00:00+02:00,1110,342.0,1876,2818,296.0,
68015,2024-08-25 19:00:00+02:00,2313,367.0,2272,2817,129.0,
68016,2024-08-25 20:00:00+02:00,2304,343.0,2243,2818,23.0,
68017,2024-08-25 21:00:00+02:00,2352,380.0,2418,2818,0.0,
68018,2024-08-25 22:00:00+02:00,2221,355.0,2154,2820,0.0,
68019,2024-08-25 23:00:00+02:00,1762,338.0,1894,2822,0.0,
68020,2024-08-26 00:00:00+02:00,690,299.0,1471,2824,0.0,
68021,2024-08-26 01:00:00+02:00,573,306.0,1177,2822,0.0,
68022,2024-08-26 02:00:00+02:00,539,280.0,1259,2825,0.0,
68023,2024-08-26 03:00:00+02:00,554,278.0,1178,2826,0.0,
68024,2024-08-26 04:00:00+02:00,548,319.0,1466,2828,0.0,
68025,2024-08-26 05:00:00+02:00,880,305.0,1708,2828,0.0,
68026,2024-08-26 06:00:00+02:00,1838,357.0,2272,2828,0.0,
68027,2024-08-26 07:00:00+02:00,2247,376.0,2403,2827,46.0,
68028,2024-08-26 08:00:00+02:00,2346,329.0,2351,2827,411.0,
68029,2024-08-26 09:00:00+02:00,1413,242.0,1494,2828,764.0,
68030,2024-08-26 10:00:00+02:00,571,229.0,1370,2828,1128.0,
68031,2024-08-26 11:00:00+02:00,426,222.0,1429,2824,1648.0,
68032,2024-08-26 12:00:00+02:00,357,180.0,1069,2823,2254.0,
68033,2024-08-26 13:00:00+02:00,354,193.0,1164,2820,1703.0,
68034,2024-08-26 14:00:00+02:00,370,203.0,1179,2825,1668.0,
68035,2024-08-26 15:00:00+02:00,446,210.0,1231,2837,1881.0,
68036,2024-08-26 16:00:00+02:00,771,266.0,1623,2861,1149.0,
68037,2024-08-26 17:00:00+02:00,1037,327.0,2034,2889,827.0,
68038,2024-08-26 18:00:00+02:00,1915,379.0,2706,2889,583.0,
68039,2024-08-26 19:00:00+02:00,2219,370.0,2855,2891,241.0,
68040,2024-08-26 20:00:00+02:00,2375,365.0,2781,2892,23.0,
68041,2024-08-26 21:00:00+02:00,2123,349.0,2800,2893,0.0,
68042,2024-08-26 22:00:00+02:00,1511,350.0,2495,2896,0.0,
68043,2024-08-26 23:00:00+02:00,1782,321.0,2453,2899,0.0,
68044,2024-08-27 00:00:00+02:00,1247,338.0,2301,2902,0.0,
68045,2024-08-27 01:00:00+02:00,963,328.0,2027,2903,0.0,
68046,2024-08-27 02:00:00+02:00,718,318.0,1984,2904,0.0,
68047,2024-08-27 03:00:00+02:00,530,327.0,2008,2907,0.0,
68048,2024-08-27 04:00:00+02:00,622,331.0,2045,2907,0.0,
68049,2024-08-27 05:00:00+02:00,1069,337.0,2444,2910,0.0,
68050,2024-08-27 06:00:00+02:00,1496,336.0,2214,2911,0.0,
68051,2024-08-27 07:00:00+02:00,1536,344.0,2228,2910,146.0,
68052,2024-08-27 08:00:00+02:00,1483,322.0,2126,2907,793.0,
68053,2024-08-27 09:00:00+02:00,936,311.0,1703,2902,1585.0,
68054,2024-08-27 10:00:00+02:00,464,233.0,1530,2895,2400.0,
68055,2024-08-27 11:00:00+02:00,415,197.0,1361,2890,1487.0,
68056,2024-08-27 12:00:00+02:00,343,190.0,1179,2888,1663.0,
68057,2024-08-27 13:00:00+02:00,297,206.0,1177,2889,1539.0,
68058,2024-08-27 14:00:00+02:00,261,220.0,1036,2888,1861.0,
68059,2024-08-27 15:00:00+02:00,267,263.0,1125,2884,2578.0,
68060,2024-08-27 16:00:00+02:00,277,295.0,1229,2877,2375.0,
68061,2024-08-27 17:00:00+02:00,1133,356.0,1848,2873,1651.0,
68062,2024-08-27 18:00:00+02:00,2791,359.0,2873,2871,810.0,
68063,2024-08-27 19:00:00+02:00,2607,370.0,2923,2871,192.0,
68064,2024-08-27 20:00:00+02:00,3006,366.0,2888,2875,17.0,
68065,2024-08-27 21:00:00+02:00,2991,332.0,2780,2881,0.0,
68066,2024-08-27 22:00:00+02:00,2237,318.0,2643,2885,0.0,
68067,2024-08-27 23:00:00+02:00,2040,327.0,2332,2889,0.0,
68068,2024-08-28 00:00:00+02:00,882,347.0,2147,2892,0.0,
68069,2024-08-28 01:00:00+02:00,929,322.0,2091,2896,0.0,
68070,2024-08-28 02:00:00+02:00,869,325.0,2038,2899,0.0,
68071,2024-08-28 03:00:00+02:00,892,324.0,2015,2903,0.0,
68072,2024-08-28 04:00:00+02:00,865,301.0,2168,2904,0.0,
68073,2024-08-28 05:00:00+02:00,1126,316.0,2210,2906,0.0,
68074,2024-08-28 06:00:00+02:00,2137,358.0,2776,2906,0.0,
68075,2024-08-28 07:00:00+02:00,2829,345.0,2790,2904,57.0,
68076,2024-08-28 08:00:00+02:00,2550,349.0,2429,2905,267.0,
68077,2024-08-28 09:00:00+02:00,1563,316.0,2289,2900,563.0,
68078,2024-08-28 10:00:00+02:00,730,289.0,1796,2893,2194.0,
68079,2024-08-28 11:00:00+02:00,333,228.0,1429,2883,2708.0,
68080,2024-08-28 12:00:00+02:00,247,180.0,1283,2871,3001.0,
68081,2024-08-28 13:00:00+02:00,235,181.0,1186,2861,3041.0,
68082,2024-08-28 14:00:00+02:00,233,208.0,1186,2850,2909.0,
68083,2024-08-28 15:00:00+02:00,269,264.0,1315,2846,2633.0,
68084,2024-08-28 16:00:00+02:00,426,328.0,1763,2848,2154.0,
68085,2024-08-28 17:00:00+02:00,1100,343.0,2247,2843,1507.0,
68086,2024-08-28 18:00:00+02:00,2002,357.0,2646,2842,744.0,
68087,2024-08-28 19:00:00+02:00,2453,364.0,2864,2843,181.0,
68088,2024-08-28 20:00:00+02:00,2455,364.0,3002,2850,14.0,
68089,2024-08-28 21:00:00+02:00,2284,349.0,2901,2860,0.0,
68090,2024-08-28 22:00:00+02:00,1782,379.0,2720,2868,0.0,
68091,2024-08-28 23:00:00+02:00,1554,363.0,2231,2872,0.0,
68092,2024-08-29 00:00:00+02:00,998,337.0,2225,2877,0.0,
68093,2024-08-29 01:00:00+02:00,955,303.0,2085,2882,0.0,
68094,2024-08-29 02:00:00+02:00,792,295.0,1974,2886,0.0,
68095,2024-08-29 03:00:00+02:00,641,303.0,1974,2889,0.0,
68096,2024-08-29 04:00:00+02:00,822,311.0,1997,2892,0.0,
68097,2024-08-29 05:00:00+02:00,1263,304.0,2201,2894,0.0,
68098,2024-08-29 06:00:00+02:00,1834,330.0,2644,2894,0.0,
68099,2024-08-29 07:00:00+02:00,2263,332.0,2832,2894,118.0,
68100,2024-08-29 08:00:00+02:00,2236,348.0,2717,2891,698.0,
68101,2024-08-29 09:00:00+02:00,1709,321.0,2655,2884,1485.0,
68102,2024-08-29 10:00:00+02:00,788,285.0,2184,2879,2205.0,
68103,2024-08-29 11:00:00+02:00,544,200.0,2071,2869,2708.0,
68104,2024-08-29 12:00:00+02:00,328,212.0,1829,2851,2955.0,
68105,2024-08-29 13:00:00+02:00,316,209.0,1826,2838,2986.0,
68106,2024-08-29 14:00:00+02:00,354,217.0,1861,2836,2863.0,
68107,2024-08-29 15:00:00+02:00,422,299.0,2042,2836,2607.0,
68108,2024-08-29 16:00:00+02:00,1000,378.0,2348,2838,2125.0,
68109,2024-08-29 17:00:00+02:00,1740,359.0,2596,2836,1459.0,
68110,2024-08-29 18:00:00+02:00,2126,344.0,2850,2834,735.0,
68111,2024-08-29 19:00:00+02:00,2696,374.0,3025,2835,184.0,
68112,2024-08-29 20:00:00+02:00,2523,371.0,3068,2839,11.0,
68113,2024-08-29 21:00:00+02:00,2628,356.0,3042,2848,0.0,
68114,2024-08-29 22:00:00+02:00,2553,344.0,2842,2857,0.0,
68115,2024-08-29 23:00:00+02:00,2815,345.0,2711,2864,0.0,
68116,2024-08-30 00:00:00+02:00,1367,369.0,2968,2868,0.0,
68117,2024-08-30 01:00:00+02:00,1258,346.0,2465,2873,0.0,
68118,2024-08-30 02:00:00+02:00,1080,269.0,2240,2876,0.0,
68119,2024-08-30 03:00:00+02:00,900,210.0,2174,2878,0.0,
68120,2024-08-30 04:00:00+02:00,986,230.0,2110,2881,0.0,
68121,2024-08-30 05:00:00+02:00,1420,349.0,2468,2884,0.0,
68122,2024-08-30 06:00:00+02:00,1789,351.0,2673,2885,0.0,
68123,2024-08-30 07:00:00+02:00,2383,341.0,3028,2885,144.0,
68124,2024-08-30 08:00:00+02:00,2419,332.0,3037,2881,689.0,
68125,2024-08-30 09:00:00+02:00,1494,331.0,2768,2876,1370.0,
68126,2024-08-30 10:00:00+02:00,853,269.0,2240,2868,1970.0,
68127,2024-08-30 11:00:00+02:00,570,182.0,2079,2858,2320.0,
68128,2024-08-30 12:00:00+02:00,511,211.0,2083,2852,2949.0,
68129,2024-08-30 13:00:00+02:00,540,212.0,2099,2843,2980.0,
68130,2024-08-30 14:00:00+02:00,407,214.0,2000,2839,2814.0,
68131,2024-08-30 15:00:00+02:00,448,238.0,2044,2834,2515.0,
68132,2024-08-30 16:00:00+02:00,547,273.0,2043,2832,2062.0,
68133,2024-08-30 17:00:00+02:00,844,350.0,2346,2829,1060.0,
68134,2024-08-30 18:00:00+02:00,1682,316.0,2869,2827,609.0,
68135,2024-08-30 19:00:00+02:00,2658,334.0,3125,2827,144.0,
68136,2024-08-30 20:00:00+02:00,2137,331.0,2862,2829,6.0,
68137,2024-08-30 21:00:00+02:00,1449,321.0,2694,2838,0.0,
68138,2024-08-30 22:00:00+02:00,1546,318.0,2457,2846,0.0,
68139,2024-08-30 23:00:00+02:00,1830,312.0,2358,2849,0.0,
68140,2024-08-31 00:00:00+02:00,1220,346.0,2320,2857,0.0,
68141,2024-08-31 01:00:00+02:00,1001,324.0,2293,2861,0.0,
68142,2024-08-31 02:00:00+02:00,1016,300.0,2161,2864,0.0,
68143,2024-08-31 03:00:00+02:00,855,296.0,2170,2869,0.0,
68144,2024-08-31 04:00:00+02:00,744,294.0,2219,2873,0.0,
68145,2024-08-31 05:00:00+02:00,787,295.0,2213,2876,0.0,
68146,2024-08-31 06:00:00+02:00,1206,322.0,2258,2877,0.0,
68147,2024-08-31 07:00:00+02:00,1307,306.0,2323,2880,121.0,
68148,2024-08-31 08:00:00+02:00,979,245.0,2224,2878,563.0,
68149,2024-08-31 09:00:00+02:00,396,199.0,2051,2872,1410.0,
68150,2024-08-31 10:00:00+02:00,208,205.0,1737,2864,2105.0,
68151,2024-08-31 11:00:00+02:00,202,207.0,1142,2857,2581.0,
68152,2024-08-31 12:00:00+02:00,181,211.0,729,2849,2777.0,
68153,2024-08-31 13:00:00+02:00,167,214.0,640,2841,2840.0,
68154,2024-08-31 14:00:00+02:00,203,222.0,625,2835,2797.0,
68155,2024-08-31 15:00:00+02:00,219,218.0,913,2833,2412.0,
68156,2024-08-31 16:00:00+02:00,267,243.0,1164,2832,1973.0,
68157,2024-08-31 17:00:00+02:00,547,274.0,2025,2832,1410.0,
68158,2024-08-31 18:00:00+02:00,1816,364.0,2498,2832,801.0,
68159,2024-08-31 19:00:00+02:00,2443,385.0,3006,2834,296.0,
68160,2024-08-31 20:00:00+02:00,2672,350.0,3057,2840,11.0,
68161,2024-08-31 21:00:00+02:00,2192,363.0,2702,2845,0.0,
68162,2024-08-31 22:00:00+02:00,884,305.0,2421,2850,0.0,
